logged_at,day_of_week,hour,route_id,stop_id,delay_seconds
2026-08-24T00:21:20,Monday,0,17440_900,de:11000:900110512::3,0
2026-08-24T00:21:20,Monday,0,17440_900,de:11000:900110020::11,0
2026-08-24T00:21:20,Monday,0,17440_900,de:11000:900110025::3,0
2026-08-24T00:21:20,Monday,0,17440_900,de:11000:900110021::5,0
2026-08-24T00:21:20,Monday,0,17440_900,de:11000:900110523::3,0
2026-08-24T00:21:20,Monday,0,17440_900,de:11000:900120716::2,0
2026-08-24T00:21:20,Monday,0,17440_900,de:11000:900120515::4,0
2026-08-24T00:21:20,Monday,0,17440_900,de:11000:900120516::5,0
2026-08-24T00:21:20,Monday,0,17440_900,de:11000:900120008::3,0
2026-08-24T00:21:20,Monday,0,17440_900,de:11000:900120014::5,0
2026-08-24T00:21:20,Monday,0,17440_900,de:11000:900120011::2,0
2026-08-24T00:21:20,Monday,0,17440_900,de:11000:900120004::5,0
2026-08-24T00:21:20,Monday,0,19156_109,de:12070:900216026:3:53,0
2026-08-24T00:21:20,Monday,0,19156_109,900550072,0
2026-08-24T00:21:20,Monday,0,19156_109,900550113,0
2026-08-24T00:21:20,Monday,0,19156_109,900550102,0
2026-08-24T00:21:20,Monday,0,19156_109,900550075,0
2026-08-24T00:21:20,Monday,0,19156_109,900550070,0
2026-08-24T00:21:20,Monday,0,19156_109,8013045,-60
2026-08-24T00:21:20,Monday,0,19156_109,900550115,0
2026-08-24T00:21:20,Monday,0,19156_109,900550114,0
2026-08-24T00:21:20,Monday,0,19156_109,900550064,0
2026-08-24T00:21:20,Monday,0,19156_109,900550117,0
2026-08-24T00:21:20,Monday,0,19156_109,900550095,0
2026-08-24T00:21:20,Monday,0,19156_109,900550046,0
2026-08-24T00:21:20,Monday,0,19156_109,de:15083:8013402,240
2026-08-24T00:21:20,Monday,0,19156_109,900550129,240
2026-08-24T00:21:20,Monday,0,19156_109,900550124,240
2026-08-24T00:21:20,Monday,0,19156_109,900550305,240
2026-08-24T00:21:20,Monday,0,19156_109,900550254,180
2026-08-24T00:21:20,Monday,0,19156_109,900550255,180
2026-08-24T00:21:20,Monday,0,19156_109,900550094,180
2026-08-24T00:21:20,Monday,0,19156_109,900550153,180
2026-08-24T00:21:20,Monday,0,19156_109,900550154,180
2026-08-24T00:21:20,Monday,0,19156_109,900550303,180
2026-08-24T00:21:20,Monday,0,19156_109,900550304,180
2026-08-24T00:21:20,Monday,0,19156_109,de:15089:8081270,120
2026-08-24T00:21:20,Monday,0,19156_109,de:15089:8010318,120
2026-08-24T00:21:20,Monday,0,19156_109,de:15089:8081260,120
2026-08-24T00:21:20,Monday,0,19156_109,de:15089:8012907,120
2026-08-24T00:21:20,Monday,0,1556_900,de:12054:900230999::1,0
2026-08-24T00:21:20,Monday,0,1556_900,de:12054:900230097::1,0
2026-08-24T00:21:20,Monday,0,1556_900,de:12054:900230018::2,0
2026-08-24T00:21:20,Monday,0,1556_900,de:12054:900230014::2,0
2026-08-24T00:21:20,Monday,0,1556_900,de:12054:900230205::3,0
2026-08-24T00:21:20,Monday,0,1556_900,de:12054:900230022::5,0
2026-08-24T00:21:20,Monday,0,1556_900,de:12054:900230075::2,0
2026-08-24T00:21:20,Monday,0,1556_900,de:12054:900230024::2,0
2026-08-24T00:21:20,Monday,0,1556_900,de:12054:900230076::2,0
